dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
01-01-1980,19.298,0.371,Calcutta,India,23.31N,88.25E
01-02-1980,22.487,0.283,Calcutta,India,23.31N,88.25E
01-03-1980,27.118,0.437,Calcutta,India,23.31N,88.25E
01-04-1980,31.471,0.7,Calcutta,India,23.31N,88.25E
01-05-1980,30.617,0.39,Calcutta,India,23.31N,88.25E
01-06-1980,29.577,0.254,Calcutta,India,23.31N,88.25E
01-07-1980,29.262,0.272,Calcutta,India,23.31N,88.25E
01-08-1980,29.5,0.448,Calcutta,India,23.31N,88.25E
01-09-1980,29.456,0.17,Calcutta,India,23.31N,88.25E
01-10-1980,27.183,0.148,Calcutta,India,23.31N,88.25E
01-11-1980,23.747,0.357,Calcutta,India,23.31N,88.25E
01-12-1980,20.255,0.193,Calcutta,India,23.31N,88.25E
01-01-1981,18.832,0.123,Calcutta,India,23.31N,88.25E
01-02-1981,22.019,0.257,Calcutta,India,23.31N,88.25E
01-03-1981,25.949,0.152,Calcutta,India,23.31N,88.25E
01-04-1981,28.19,0.641,Calcutta,India,23.31N,88.25E
01-05-1981,29.188,0.453,Calcutta,India,23.31N,88.25E
01-06-1981,30.222,0.256,Calcutta,India,23.31N,88.25E
01-07-1981,28.768,0.266,Calcutta,India,23.31N,88.25E
01-08-1981,29.382,0.269,Calcutta,India,23.31N,88.25E
01-09-1981,28.934,0.287,Calcutta,India,23.31N,88.25E
01-10-1981,27.564,0.274,Calcutta,India,23.31N,88.25E
01-11-1981,23.256,0.154,Calcutta,India,23.31N,88.25E
01-12-1981,19.038,0.308,Calcutta,India,23.31N,88.25E
01-01-1982,20.048,0.27,Calcutta,India,23.31N,88.25E
01-02-1982,21.873,0.278,Calcutta,India,23.31N,88.25E
01-03-1982,25.432,0.409,Calcutta,India,23.31N,88.25E
01-04-1982,29.54,0.355,Calcutta,India,23.31N,88.25E
01-05-1982,31.996,0.53,Calcutta,India,23.31N,88.25E
01-06-1982,30.054,0.33,Calcutta,India,23.31N,88.25E
01-07-1982,30.08,0.207,Calcutta,India,23.31N,88.25E
01-08-1982,28.755,0.185,Calcutta,India,23.31N,88.25E
01-09-1982,29.546,0.283,Calcutta,India,23.31N,88.25E
01-10-1982,27.682,0.209,Calcutta,India,23.31N,88.25E
01-11-1982,23.426,0.227,Calcutta,India,23.31N,88.25E
01-12-1982,19.385,0.232,Calcutta,India,23.31N,88.25E
01-01-1983,18.596,0.38,Calcutta,India,23.31N,88.25E
01-02-1983,21.373,0.411,Calcutta,India,23.31N,88.25E
01-03-1983,27.067,0.161,Calcutta,India,23.31N,88.25E
01-04-1983,29.564,0.246,Calcutta,India,23.31N,88.25E
01-05-1983,30.216,0.183,Calcutta,India,23.31N,88.25E
01-06-1983,31.074,0.555,Calcutta,India,23.31N,88.25E
01-07-1983,29.777,0.245,Calcutta,India,23.31N,88.25E
01-08-1983,29.111,0.224,Calcutta,India,23.31N,88.25E
01-09-1983,29.087,0.2,Calcutta,India,23.31N,88.25E
01-10-1983,27.203,0.254,Calcutta,India,23.31N,88.25E
01-11-1983,23.745,0.234,Calcutta,India,23.31N,88.25E
01-12-1983,19.053,0.381,Calcutta,India,23.31N,88.25E
01-01-1984,18.611,0.343,Calcutta,India,23.31N,88.25E
01-02-1984,20.948,0.284,Calcutta,India,23.31N,88.25E
01-03-1984,27.466,0.246,Calcutta,India,23.31N,88.25E
01-04-1984,30.739,0.24,Calcutta,India,23.31N,88.25E
01-05-1984,31.186,0.614,Calcutta,India,23.31N,88.25E
01-06-1984,29.08,0.407,Calcutta,India,23.31N,88.25E
01-07-1984,28.701,0.351,Calcutta,India,23.31N,88.25E
01-08-1984,28.852,0.297,Calcutta,India,23.31N,88.25E
01-09-1984,28.62,0.2,Calcutta,India,23.31N,88.25E
01-10-1984,27.762,0.176,Calcutta,India,23.31N,88.25E
01-11-1984,22.919,0.311,Calcutta,India,23.31N,88.25E
01-12-1984,19.73,0.356,Calcutta,India,23.31N,88.25E
01-01-1985,19.781,0.275,Calcutta,India,23.31N,88.25E
01-02-1985,21.932,0.236,Calcutta,India,23.31N,88.25E
01-03-1985,28.765,0.32,Calcutta,India,23.31N,88.25E
01-04-1985,31.169,0.388,Calcutta,India,23.31N,88.25E
01-05-1985,30.316,0.381,Calcutta,India,23.31N,88.25E
01-06-1985,30.312,0.376,Calcutta,India,23.31N,88.25E
01-07-1985,28.456,0.278,Calcutta,India,23.31N,88.25E
01-08-1985,29.294,0.404,Calcutta,India,23.31N,88.25E
01-09-1985,28.83,0.416,Calcutta,India,23.31N,88.25E
01-10-1985,27.132,0.232,Calcutta,India,23.31N,88.25E
01-11-1985,23.486,0.377,Calcutta,India,23.31N,88.25E
01-12-1985,20.569,0.352,Calcutta,India,23.31N,88.25E
01-01-1986,19.188,0.483,Calcutta,India,23.31N,88.25E
01-02-1986,22.245,0.333,Calcutta,India,23.31N,88.25E
01-03-1986,27.594,0.479,Calcutta,India,23.31N,88.25E
01-04-1986,29.835,0.308,Calcutta,India,23.31N,88.25E
01-05-1986,29.803,0.556,Calcutta,India,23.31N,88.25E
01-06-1986,30.673,0.34,Calcutta,India,23.31N,88.25E
01-07-1986,28.835,0.369,Calcutta,India,23.31N,88.25E
01-08-1986,29.455,0.583,Calcutta,India,23.31N,88.25E
01-09-1986,28.623,0.363,Calcutta,India,23.31N,88.25E
01-10-1986,26.511,0.253,Calcutta,India,23.31N,88.25E
01-11-1986,24.209,0.268,Calcutta,India,23.31N,88.25E
01-12-1986,20.495,0.308,Calcutta,India,23.31N,88.25E
01-01-1987,18.983,0.418,Calcutta,India,23.31N,88.25E
01-02-1987,23.008,0.381,Calcutta,India,23.31N,88.25E
01-03-1987,27.156,0.137,Calcutta,India,23.31N,88.25E
01-04-1987,30.128,0.244,Calcutta,India,23.31N,88.25E
01-05-1987,31.226,0.53,Calcutta,India,23.31N,88.25E
01-06-1987,31.208,0.314,Calcutta,India,23.31N,88.25E
01-07-1987,29.036,0.212,Calcutta,India,23.31N,88.25E
01-08-1987,29.283,0.254,Calcutta,India,23.31N,88.25E
01-09-1987,29.429,0.266,Calcutta,India,23.31N,88.25E
01-10-1987,28.081,0.344,Calcutta,India,23.31N,88.25E
01-11-1987,24.265,0.418,Calcutta,India,23.31N,88.25E
01-12-1987,20.447,0.342,Calcutta,India,23.31N,88.25E
01-01-1988,19.627,0.378,Calcutta,India,23.31N,88.25E
01-02-1988,23.016,0.34,Calcutta,India,23.31N,88.25E
01-03-1988,27.209,0.302,Calcutta,India,23.31N,88.25E
01-04-1988,30.744,0.34,Calcutta,India,23.31N,88.25E
01-05-1988,31.061,0.377,Calcutta,India,23.31N,88.25E
01-06-1988,29.58,0.33,Calcutta,India,23.31N,88.25E
01-07-1988,29.273,0.288,Calcutta,India,23.31N,88.25E
01-08-1988,29.311,0.105,Calcutta,India,23.31N,88.25E
01-09-1988,29.759,0.279,Calcutta,India,23.31N,88.25E
01-10-1988,27.88,0.522,Calcutta,India,23.31N,88.25E
01-11-1988,24.135,0.31,Calcutta,India,23.31N,88.25E
01-12-1988,21.086,0.527,Calcutta,India,23.31N,88.25E
01-01-1989,17.865,0.393,Calcutta,India,23.31N,88.25E
01-02-1989,22.135,0.518,Calcutta,India,23.31N,88.25E
01-03-1989,27.013,0.313,Calcutta,India,23.31N,88.25E
01-04-1989,31.323,0.664,Calcutta,India,23.31N,88.25E
01-05-1989,31.437,0.179,Calcutta,India,23.31N,88.25E
01-06-1989,29.66,0.207,Calcutta,India,23.31N,88.25E
01-07-1989,29.15,0.318,Calcutta,India,23.31N,88.25E
01-08-1989,29.365,0.329,Calcutta,India,23.31N,88.25E
01-09-1989,29.098,0.189,Calcutta,India,23.31N,88.25E
01-10-1989,27.804,0.372,Calcutta,India,23.31N,88.25E
01-11-1989,23.781,0.334,Calcutta,India,23.31N,88.25E
01-12-1989,19.304,0.215,Calcutta,India,23.31N,88.25E
01-01-1990,19.523,0.529,Calcutta,India,23.31N,88.25E
01-02-1990,22.717,0.363,Calcutta,India,23.31N,88.25E
01-03-1990,25.475,0.645,Calcutta,India,23.31N,88.25E
01-04-1990,29.415,0.406,Calcutta,India,23.31N,88.25E
01-05-1990,30.178,0.202,Calcutta,India,23.31N,88.25E
01-06-1990,30.254,0.272,Calcutta,India,23.31N,88.25E
01-07-1990,28.684,0.324,Calcutta,India,23.31N,88.25E
01-08-1990,29.597,0.205,Calcutta,India,23.31N,88.25E
01-09-1990,29.299,0.276,Calcutta,India,23.31N,88.25E
01-10-1990,26.336,0.319,Calcutta,India,23.31N,88.25E
01-11-1990,24.763,0.231,Calcutta,India,23.31N,88.25E
01-12-1990,20.108,0.223,Calcutta,India,23.31N,88.25E
01-01-1991,18.441,0.227,Calcutta,India,23.31N,88.25E
01-02-1991,23.642,0.22,Calcutta,India,23.31N,88.25E
01-03-1991,27.799,0.209,Calcutta,India,23.31N,88.25E
01-04-1991,30.407,0.158,Calcutta,India,23.31N,88.25E
01-05-1991,31.074,0.35,Calcutta,India,23.31N,88.25E
01-06-1991,29.781,0.235,Calcutta,India,23.31N,88.25E
01-07-1991,29.438,0.238,Calcutta,India,23.31N,88.25E
01-08-1991,29.428,0.326,Calcutta,India,23.31N,88.25E
01-09-1991,29.012,0.345,Calcutta,India,23.31N,88.25E
01-10-1991,27.292,0.194,Calcutta,India,23.31N,88.25E
01-11-1991,22.94,0.214,Calcutta,India,23.31N,88.25E
01-12-1991,19.248,0.238,Calcutta,India,23.31N,88.25E
01-01-1992,18.324,0.22,Calcutta,India,23.31N,88.25E
01-02-1992,21.22,0.213,Calcutta,India,23.31N,88.25E
01-03-1992,27.822,0.257,Calcutta,India,23.31N,88.25E
01-04-1992,31.369,0.26,Calcutta,India,23.31N,88.25E
01-05-1992,30.194,0.187,Calcutta,India,23.31N,88.25E
01-06-1992,30.493,0.302,Calcutta,India,23.31N,88.25E
01-07-1992,28.856,0.191,Calcutta,India,23.31N,88.25E
01-08-1992,29.184,0.137,Calcutta,India,23.31N,88.25E
01-09-1992,29.138,0.214,Calcutta,India,23.31N,88.25E
01-10-1992,27.484,0.173,Calcutta,India,23.31N,88.25E
01-11-1992,23.727,0.368,Calcutta,India,23.31N,88.25E
01-12-1992,19.141,0.316,Calcutta,India,23.31N,88.25E
01-01-1993,18.722,0.382,Calcutta,India,23.31N,88.25E
01-02-1993,23.158,0.254,Calcutta,India,23.31N,88.25E
01-03-1993,25.972,0.205,Calcutta,India,23.31N,88.25E
01-04-1993,29.349,0.314,Calcutta,India,23.31N,88.25E
01-05-1993,30.168,0.277,Calcutta,India,23.31N,88.25E
01-06-1993,29.705,0.183,Calcutta,India,23.31N,88.25E
01-07-1993,29.392,0.229,Calcutta,India,23.31N,88.25E
01-08-1993,29.05,0.144,Calcutta,India,23.31N,88.25E
01-09-1993,28.537,0.202,Calcutta,India,23.31N,88.25E
01-10-1993,27.751,0.193,Calcutta,India,23.31N,88.25E
01-11-1993,24.083,0.171,Calcutta,India,23.31N,88.25E
01-12-1993,20.25,0.204,Calcutta,India,23.31N,88.25E
01-01-1994,19.662,0.25,Calcutta,India,23.31N,88.25E
01-02-1994,21.457,0.17,Calcutta,India,23.31N,88.25E
01-03-1994,27.809,0.148,Calcutta,India,23.31N,88.25E
01-04-1994,29.782,0.254,Calcutta,India,23.31N,88.25E
01-05-1994,31.489,0.222,Calcutta,India,23.31N,88.25E
01-06-1994,29.794,0.253,Calcutta,India,23.31N,88.25E
01-07-1994,29.221,0.237,Calcutta,India,23.31N,88.25E
01-08-1994,29.178,0.237,Calcutta,India,23.31N,88.25E
01-09-1994,29.139,0.26,Calcutta,India,23.31N,88.25E
01-10-1994,27.617,0.209,Calcutta,India,23.31N,88.25E
01-11-1994,23.762,0.351,Calcutta,India,23.31N,88.25E
01-12-1994,19.577,0.399,Calcutta,India,23.31N,88.25E
01-01-1995,17.935,0.271,Calcutta,India,23.31N,88.25E
01-02-1995,22.048,0.242,Calcutta,India,23.31N,88.25E
01-03-1995,26.834,0.389,Calcutta,India,23.31N,88.25E
01-04-1995,31.445,0.242,Calcutta,India,23.31N,88.25E
01-05-1995,32.014,0.217,Calcutta,India,23.31N,88.25E
01-06-1995,30.407,0.242,Calcutta,India,23.31N,88.25E
01-07-1995,29.085,0.271,Calcutta,India,23.31N,88.25E
01-08-1995,29.365,0.307,Calcutta,India,23.31N,88.25E
01-09-1995,28.951,0.189,Calcutta,India,23.31N,88.25E
01-10-1995,27.735,0.203,Calcutta,India,23.31N,88.25E
01-11-1995,23.705,0.165,Calcutta,India,23.31N,88.25E
01-12-1995,19.88,0.285,Calcutta,India,23.31N,88.25E
01-01-1996,19.283,0.345,Calcutta,India,23.31N,88.25E
01-02-1996,22.374,0.154,Calcutta,India,23.31N,88.25E
01-03-1996,28.349,0.193,Calcutta,India,23.31N,88.25E
01-04-1996,30.415,0.187,Calcutta,India,23.31N,88.25E
01-05-1996,31.965,0.181,Calcutta,India,23.31N,88.25E
01-06-1996,29.567,0.276,Calcutta,India,23.31N,88.25E
01-07-1996,29.385,0.201,Calcutta,India,23.31N,88.25E
01-08-1996,28.631,0.348,Calcutta,India,23.31N,88.25E
01-09-1996,29.695,0.331,Calcutta,India,23.31N,88.25E
01-10-1996,27.139,0.141,Calcutta,India,23.31N,88.25E
01-11-1996,23.594,0.237,Calcutta,India,23.31N,88.25E
01-12-1996,19.395,0.155,Calcutta,India,23.31N,88.25E
01-01-1997,18.24,0.185,Calcutta,India,23.31N,88.25E
01-02-1997,21.471,0.094,Calcutta,India,23.31N,88.25E
01-03-1997,27.492,0.242,Calcutta,India,23.31N,88.25E
01-04-1997,27.59,0.271,Calcutta,India,23.31N,88.25E
01-05-1997,30.893,0.146,Calcutta,India,23.31N,88.25E
01-06-1997,30.473,0.157,Calcutta,India,23.31N,88.25E
01-07-1997,29.121,0.225,Calcutta,India,23.31N,88.25E
01-08-1997,29.254,0.175,Calcutta,India,23.31N,88.25E
01-09-1997,28.783,0.306,Calcutta,India,23.31N,88.25E
01-10-1997,26.927,0.207,Calcutta,India,23.31N,88.25E
01-11-1997,24.698,0.265,Calcutta,India,23.31N,88.25E
01-12-1997,19.334,0.186,Calcutta,India,23.31N,88.25E
01-01-1998,17.639,0.226,Calcutta,India,23.31N,88.25E
01-02-1998,22.461,0.152,Calcutta,India,23.31N,88.25E
01-03-1998,25.213,0.321,Calcutta,India,23.31N,88.25E
01-04-1998,29.418,0.245,Calcutta,India,23.31N,88.25E
01-05-1998,31.205,0.324,Calcutta,India,23.31N,88.25E
01-06-1998,31.69,0.235,Calcutta,India,23.31N,88.25E
01-07-1998,29.514,0.122,Calcutta,India,23.31N,88.25E
01-08-1998,29.546,0.22,Calcutta,India,23.31N,88.25E
01-09-1998,29.296,0.232,Calcutta,India,23.31N,88.25E
01-10-1998,28.591,0.143,Calcutta,India,23.31N,88.25E
01-11-1998,25.269,0.136,Calcutta,India,23.31N,88.25E
01-12-1998,20.41,0.138,Calcutta,India,23.31N,88.25E
01-01-1999,18.95,0.119,Calcutta,India,23.31N,88.25E
01-02-1999,23.72,0.221,Calcutta,India,23.31N,88.25E
01-03-1999,28.334,0.152,Calcutta,India,23.31N,88.25E
01-04-1999,31.831,0.411,Calcutta,India,23.31N,88.25E
01-05-1999,30.548,0.14,Calcutta,India,23.31N,88.25E
01-06-1999,29.971,0.216,Calcutta,India,23.31N,88.25E
01-07-1999,28.929,0.267,Calcutta,India,23.31N,88.25E
01-08-1999,28.944,0.182,Calcutta,India,23.31N,88.25E
01-09-1999,28.544,0.208,Calcutta,India,23.31N,88.25E
01-10-1999,27.764,0.149,Calcutta,India,23.31N,88.25E
01-11-1999,24.071,0.183,Calcutta,India,23.31N,88.25E
01-12-1999,20.749,0.276,Calcutta,India,23.31N,88.25E
01-01-2000,19.196,0.233,Calcutta,India,23.31N,88.25E
01-02-2000,21.275,0.163,Calcutta,India,23.31N,88.25E
01-03-2000,26.881,0.299,Calcutta,India,23.31N,88.25E
01-04-2000,30.165,0.114,Calcutta,India,23.31N,88.25E
01-05-2000,30.245,0.315,Calcutta,India,23.31N,88.25E
01-06-2000,29.861,0.291,Calcutta,India,23.31N,88.25E
01-07-2000,29.32,0.305,Calcutta,India,23.31N,88.25E
01-08-2000,29.694,0.336,Calcutta,India,23.31N,88.25E
01-09-2000,28.846,0.238,Calcutta,India,23.31N,88.25E
01-10-2000,28.017,0.198,Calcutta,India,23.31N,88.25E
01-11-2000,24.668,0.194,Calcutta,India,23.31N,88.25E
01-12-2000,19.728,0.139,Calcutta,India,23.31N,88.25E
01-01-2001,18.22,0.235,Calcutta,India,23.31N,88.25E
01-02-2001,22.654,0.379,Calcutta,India,23.31N,88.25E
01-03-2001,26.858,0.35,Calcutta,India,23.31N,88.25E
01-04-2001,30.192,0.253,Calcutta,India,23.31N,88.25E
01-05-2001,30.142,0.191,Calcutta,India,23.31N,88.25E
01-06-2001,28.899,0.172,Calcutta,India,23.31N,88.25E
01-07-2001,28.989,0.236,Calcutta,India,23.31N,88.25E
01-08-2001,29.773,0.186,Calcutta,India,23.31N,88.25E
01-09-2001,29.6,0.269,Calcutta,India,23.31N,88.25E
01-10-2001,27.925,0.309,Calcutta,India,23.31N,88.25E
01-11-2001,25.146,0.597,Calcutta,India,23.31N,88.25E
01-12-2001,19.784,0.396,Calcutta,India,23.31N,88.25E
01-01-2002,19.676,0.229,Calcutta,India,23.31N,88.25E
01-02-2002,22.625,0.272,Calcutta,India,23.31N,88.25E
01-03-2002,27.406,0.563,Calcutta,India,23.31N,88.25E
01-04-2002,29.798,0.453,Calcutta,India,23.31N,88.25E
01-05-2002,30.845,0.359,Calcutta,India,23.31N,88.25E
01-06-2002,30.001,0.176,Calcutta,India,23.31N,88.25E
01-07-2002,29.972,0.55,Calcutta,India,23.31N,88.25E
01-08-2002,29.083,0.285,Calcutta,India,23.31N,88.25E
01-09-2002,28.866,0.185,Calcutta,India,23.31N,88.25E
01-10-2002,27.616,0.508,Calcutta,India,23.31N,88.25E
01-11-2002,24.046,0.618,Calcutta,India,23.31N,88.25E
01-12-2002,20.513,0.374,Calcutta,India,23.31N,88.25E
01-01-2003,17.813,0.736,Calcutta,India,23.31N,88.25E
01-02-2003,23.065,0.667,Calcutta,India,23.31N,88.25E
01-03-2003,26.173,0.362,Calcutta,India,23.31N,88.25E
01-04-2003,30.571,0.598,Calcutta,India,23.31N,88.25E
01-05-2003,31.34,0.244,Calcutta,India,23.31N,88.25E
01-06-2003,30.086,0.219,Calcutta,India,23.31N,88.25E
01-07-2003,29.425,0.193,Calcutta,India,23.31N,88.25E
01-08-2003,29.629,0.259,Calcutta,India,23.31N,88.25E
01-09-2003,29.223,0.336,Calcutta,India,23.31N,88.25E
01-10-2003,27.536,0.416,Calcutta,India,23.31N,88.25E
01-11-2003,23.92,0.432,Calcutta,India,23.31N,88.25E
01-12-2003,19.955,0.425,Calcutta,India,23.31N,88.25E
01-01-2004,18.661,0.51,Calcutta,India,23.31N,88.25E
01-02-2004,22.416,0.381,Calcutta,India,23.31N,88.25E
01-03-2004,28.452,0.225,Calcutta,India,23.31N,88.25E
01-04-2004,29.587,0.582,Calcutta,India,23.31N,88.25E
01-05-2004,32.045,0.302,Calcutta,India,23.31N,88.25E
01-06-2004,30.153,0.391,Calcutta,India,23.31N,88.25E
01-07-2004,29.123,0.459,Calcutta,India,23.31N,88.25E
01-08-2004,29.399,0.634,Calcutta,India,23.31N,88.25E
01-09-2004,28.883,0.121,Calcutta,India,23.31N,88.25E
01-10-2004,26.72,0.436,Calcutta,India,23.31N,88.25E
01-11-2004,23.552,0.321,Calcutta,India,23.31N,88.25E
01-12-2004,20.621,0.313,Calcutta,India,23.31N,88.25E
01-01-2005,19.341,0.398,Calcutta,India,23.31N,88.25E
01-02-2005,23.576,0.176,Calcutta,India,23.31N,88.25E
01-03-2005,27.695,0.493,Calcutta,India,23.31N,88.25E
01-04-2005,30.152,0.373,Calcutta,India,23.31N,88.25E
01-05-2005,31.062,0.229,Calcutta,India,23.31N,88.25E
01-06-2005,31.595,0.442,Calcutta,India,23.31N,88.25E
01-07-2005,28.833,0.329,Calcutta,India,23.31N,88.25E
01-08-2005,29.485,0.36,Calcutta,India,23.31N,88.25E
01-09-2005,29.398,0.47,Calcutta,India,23.31N,88.25E
01-10-2005,26.943,0.244,Calcutta,India,23.31N,88.25E
01-11-2005,22.916,0.341,Calcutta,India,23.31N,88.25E
01-12-2005,19.754,0.234,Calcutta,India,23.31N,88.25E
01-01-2006,19.269,0.307,Calcutta,India,23.31N,88.25E
01-02-2006,24.98,0.319,Calcutta,India,23.31N,88.25E
01-03-2006,27.602,0.331,Calcutta,India,23.31N,88.25E
01-04-2006,30.323,0.255,Calcutta,India,23.31N,88.25E
01-05-2006,30.762,0.202,Calcutta,India,23.31N,88.25E
01-06-2006,30.101,0.267,Calcutta,India,23.31N,88.25E
01-07-2006,29.523,0.457,Calcutta,India,23.31N,88.25E
01-08-2006,29.163,0.309,Calcutta,India,23.31N,88.25E
01-09-2006,29.391,0.271,Calcutta,India,23.31N,88.25E
01-10-2006,28.04,0.346,Calcutta,India,23.31N,88.25E
01-11-2006,24.175,0.284,Calcutta,India,23.31N,88.25E
01-12-2006,20.506,0.538,Calcutta,India,23.31N,88.25E
01-01-2007,18.959,0.291,Calcutta,India,23.31N,88.25E
01-02-2007,22.06,0.244,Calcutta,India,23.31N,88.25E
01-03-2007,26.415,0.209,Calcutta,India,23.31N,88.25E
01-04-2007,30.511,0.22,Calcutta,India,23.31N,88.25E
01-05-2007,31.381,0.291,Calcutta,India,23.31N,88.25E
01-06-2007,30.287,0.251,Calcutta,India,23.31N,88.25E
01-07-2007,29.042,0.318,Calcutta,India,23.31N,88.25E
01-08-2007,29.887,0.388,Calcutta,India,23.31N,88.25E
01-09-2007,29.111,0.278,Calcutta,India,23.31N,88.25E
01-10-2007,27.527,0.199,Calcutta,India,23.31N,88.25E
01-11-2007,24.253,0.324,Calcutta,India,23.31N,88.25E
01-12-2007,19.582,0.312,Calcutta,India,23.31N,88.25E
01-01-2008,19.065,0.337,Calcutta,India,23.31N,88.25E
01-02-2008,20.805,0.205,Calcutta,India,23.31N,88.25E
01-03-2008,27.88,0.336,Calcutta,India,23.31N,88.25E
01-04-2008,30.538,0.344,Calcutta,India,23.31N,88.25E
01-05-2008,31.134,0.235,Calcutta,India,23.31N,88.25E
01-06-2008,29.111,0.221,Calcutta,India,23.31N,88.25E
01-07-2008,28.852,0.299,Calcutta,India,23.31N,88.25E
01-08-2008,29.284,0.263,Calcutta,India,23.31N,88.25E
01-09-2008,29.087,0.252,Calcutta,India,23.31N,88.25E
01-10-2008,27.422,0.264,Calcutta,India,23.31N,88.25E
01-11-2008,24.227,0.272,Calcutta,India,23.31N,88.25E
01-12-2008,20.863,0.198,Calcutta,India,23.31N,88.25E
01-01-2009,20.431,0.361,Calcutta,India,23.31N,88.25E
01-02-2009,23.564,0.167,Calcutta,India,23.31N,88.25E
01-03-2009,27.711,0.203,Calcutta,India,23.31N,88.25E
01-04-2009,31.778,0.381,Calcutta,India,23.31N,88.25E
01-05-2009,30.585,0.285,Calcutta,India,23.31N,88.25E
01-06-2009,31.665,0.353,Calcutta,India,23.31N,88.25E
01-07-2009,29.575,0.498,Calcutta,India,23.31N,88.25E
01-08-2009,29.533,0.338,Calcutta,India,23.31N,88.25E
01-09-2009,29.626,0.275,Calcutta,India,23.31N,88.25E
01-10-2009,27.273,0.251,Calcutta,India,23.31N,88.25E
01-11-2009,24.281,0.226,Calcutta,India,23.31N,88.25E
01-12-2009,19.817,0.194,Calcutta,India,23.31N,88.25E
01-01-2010,17.503,0.436,Calcutta,India,23.31N,88.25E
01-02-2010,22.959,0.105,Calcutta,India,23.31N,88.25E
01-03-2010,29.451,0.303,Calcutta,India,23.31N,88.25E
01-04-2010,32.318,0.417,Calcutta,India,23.31N,88.25E
01-05-2010,31.308,0.202,Calcutta,India,23.31N,88.25E
01-06-2010,31.075,0.397,Calcutta,India,23.31N,88.25E
01-07-2010,29.979,0.421,Calcutta,India,23.31N,88.25E
01-08-2010,30.226,0.379,Calcutta,India,23.31N,88.25E
01-09-2010,29.536,0.186,Calcutta,India,23.31N,88.25E
01-10-2010,28.071,0.223,Calcutta,India,23.31N,88.25E
01-11-2010,25.437,0.268,Calcutta,India,23.31N,88.25E
01-12-2010,19.603,0.216,Calcutta,India,23.31N,88.25E
01-01-2011,17.864,0.443,Calcutta,India,23.31N,88.25E
01-02-2011,22.566,0.13,Calcutta,India,23.31N,88.25E
01-03-2011,27.394,0.364,Calcutta,India,23.31N,88.25E
01-04-2011,29.276,0.466,Calcutta,India,23.31N,88.25E
01-05-2011,30.395,0.509,Calcutta,India,23.31N,88.25E
01-06-2011,29.873,0.321,Calcutta,India,23.31N,88.25E
01-07-2011,29.473,0.235,Calcutta,India,23.31N,88.25E
01-08-2011,28.976,0.245,Calcutta,India,23.31N,88.25E
01-09-2011,29.092,0.246,Calcutta,India,23.31N,88.25E
01-10-2011,28.097,0.275,Calcutta,India,23.31N,88.25E
01-11-2011,24.11,0.208,Calcutta,India,23.31N,88.25E
01-12-2011,19.767,0.488,Calcutta,India,23.31N,88.25E
01-01-2012,18.815,0.286,Calcutta,India,23.31N,88.25E
01-02-2012,22.408,0.138,Calcutta,India,23.31N,88.25E
01-03-2012,27.878,0.186,Calcutta,India,23.31N,88.25E
01-04-2012,30.299,0.404,Calcutta,India,23.31N,88.25E
01-05-2012,32.232,0.346,Calcutta,India,23.31N,88.25E
01-06-2012,31.959,0.624,Calcutta,India,23.31N,88.25E
01-07-2012,29.68,0.465,Calcutta,India,23.31N,88.25E
01-08-2012,29.762,0.499,Calcutta,India,23.31N,88.25E
01-09-2012,29.653,0.524,Calcutta,India,23.31N,88.25E
01-10-2012,27.427,0.668,Calcutta,India,23.31N,88.25E
01-11-2012,23.487,0.298,Calcutta,India,23.31N,88.25E
01-12-2012,19.621,0.642,Calcutta,India,23.31N,88.25E
1869-01-01,,,Delhi,India,28.13N,77.27E
1869-02-01,,,Delhi,India,28.13N,77.27E
1869-03-01,,,Delhi,India,28.13N,77.27E
1869-04-01,,,Delhi,India,28.13N,77.27E
1869-05-01,,,Delhi,India,28.13N,77.27E
1869-06-01,,,Delhi,India,28.13N,77.27E
1869-07-01,,,Delhi,India,28.13N,77.27E
1869-08-01,,,Delhi,India,28.13N,77.27E
1869-09-01,,,Delhi,India,28.13N,77.27E
1869-10-01,,,Delhi,India,28.13N,77.27E
1869-11-01,,,Delhi,India,28.13N,77.27E
1869-12-01,,,Delhi,India,28.13N,77.27E
1870-01-01,13.827,1.675,Delhi,India,28.13N,77.27E
1870-02-01,16.674,2.013,Delhi,India,28.13N,77.27E
1870-03-01,22.719,1.946,Delhi,India,28.13N,77.27E
1870-04-01,29.077,1.886,Delhi,India,28.13N,77.27E
1870-05-01,33.841,1.807,Delhi,India,28.13N,77.27E
1870-06-01,33.715,1.793,Delhi,India,28.13N,77.27E
1870-07-01,31.079,1.607,Delhi,India,28.13N,77.27E
1870-08-01,29.24,1.288,Delhi,India,28.13N,77.27E
1870-09-01,28.825,1.341,Delhi,India,28.13N,77.27E
1870-10-01,25.673,1.622,Delhi,India,28.13N,77.27E
1870-11-01,19.989,1.794,Delhi,India,28.13N,77.27E
1870-12-01,14.015,1.476,Delhi,India,28.13N,77.27E
1871-01-01,13.51,1.741,Delhi,India,28.13N,77.27E
1871-02-01,16.697,2.205,Delhi,India,28.13N,77.27E
1871-03-01,22.377,2.064,Delhi,India,28.13N,77.27E
1871-04-01,29.034,1.799,Delhi,India,28.13N,77.27E
1871-05-01,33.232,1.844,Delhi,India,28.13N,77.27E
1871-06-01,33.632,1.881,Delhi,India,28.13N,77.27E
